ano;periodo;estudante;disciplina;ch;tipo;anp;aulas;faltas;justificadas;percentual;nb1;nb2;ms1;nr1;mr1;nb3;nb4;ms2;nr2;mr2;ma;nef;mf;resultado;resultado_ano;situacao_atual
2019;1;775009B9;PROCESSOS DE FABRICAÇÃO;80;TR;11;71;8;7;11,3;38;28;33;28;33;39;39;39;52;52;43;47;45;RT;Reprovado;Transferido Externo
2019;1;775009B9;QUÍMICA;80;TR;12;68;6;6;8,8;71;22;47;60;60;47;63;55;24;55;58;50;55;AP;Reprovado;Transferido Externo
2019;1;775009B9;SOCIOLOGIA;40;TR;6;36;14;-;38,9;20;35;28;50;50;75;70;73;-;73;62;-;62;RF;Reprovado;Transferido Externo
2019;1;7AC1C3E3;ARTE;80;RG;8;72;2;-;2,8;61;83;72;-;72;65;63;64;-;64;68;-;68;AP;Aprovado;Transferido Externo
2019;1;7AC1C3E3;BIOLOGIA;80;RG;9;74;4;-;5,4;74;86;80;-;80;72;50;61;-;61;71;-;71;AP;Aprovado;Transferido Externo
2019;1;7AC1C3E3;DESENHO TÉCNICO;80;RG;8;74;2;-;2,7;68;75;72;-;72;98;70;84;-;84;78;-;78;AP;Aprovado;Transferido Externo
2019;1;7AC1C3E3;EDUCAÇÃO FÍSICA;80;RG;-;82;6;-;7,3;61;60;61;-;61;55;95;75;-;75;68;-;68;AP;Aprovado;Transferido Externo
2019;1;7AC1C3E3;ELETRICIDADE;80;RG;8;72;4;-;5,6;56;75;66;-;66;72;75;74;-;74;70;-;70;AP;Aprovado;Transferido Externo
2019;1;7AC1C3E3;ELETRÔNICA;80;RG;2;78;8;-;10,3;61;65;63;-;63;75;51;63;-;63;63;-;63;AP;Aprovado;Transferido Externo
2019;1;7AC1C3E3;FILOSOFIA;40;RG;-;41;6;-;14,6;80;62;71;-;71;75;80;78;-;78;75;-;75;AP;Aprovado;Transferido Externo
2019;1;7AC1C3E3;FÍSICA;80;RG;10;70;2;-;2,9;82;56;69;-;69;85;71;78;75;78;74;-;74;AP;Aprovado;Transferido Externo
2019;1;7AC1C3E3;GEOGRAFIA;80;RG;7;74;2;-;2,7;78;87;83;-;83;44;71;58;NC;58;71;-;71;AP;Aprovado;Transferido Externo
2019;1;7AC1C3E3;LÍNGUA ESTRANGEIRA MODERNA: INGLÊS;80;RG;10;70;2;-;2,9;57;70;64;-;64;70;61;66;-;66;65;-;65;AP;Aprovado;Transferido Externo
2019;1;7AC1C3E3;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;120;RG;7;114;6;-;5,3;66;59;63;-;63;75;68;72;-;72;68;-;68;AP;Aprovado;Transferido Externo
2019;1;7AC1C3E3;MATEMÁTICA;120;RG;12;97;5;4;5,2;84;68;76;-;76;92;51;72;-;72;74;-;74;AP;Aprovado;Transferido Externo
2019;1;7AC1C3E3;METROLOGIA;80;RG;6;76;10;-;13,2;81;68;75;-;75;76;61;69;-;69;72;-;72;AP;Aprovado;Transferido Externo
2019;1;7AC1C3E3;PROCESSOS DE FABRICAÇÃO;80;RG;6;75;5;-;6,7;80;58;69;-;69;62;79;71;-;71;70;-;70;AP;Aprovado;Transferido Externo
2019;1;7AC1C3E3;QUÍMICA;80;RG;10;74;-;-;0;58;67;63;-;63;54;77;66;-;66;65;-;65;AP;Aprovado;Transferido Externo
2019;1;7AC1C3E3;SOCIOLOGIA;40;RG;-;40;3;-;7,5;80;75;78;-;78;78;80;79;-;79;79;-;79;AP;Aprovado;Transferido Externo
2019;1;E3B20E04;ARTE;80;RG;8;72;8;-;11,1;73;68;71;-;71;75;89;82;-;82;77;-;77;AP;Aprovado;Formado
2019;1;E3B20E04;BIOLOGIA;80;RG;9;74;8;-;10,8;72;87;80;-;80;28;75;52;NC;52;66;-;66;AP;Aprovado;Formado
2019;1;E3B20E04;DESENHO TÉCNICO;80;RG;8;74;12;-;16,2;90;83;87;-;87;92;16;54;NC;54;71;-;71;AP;Aprovado;Formado
2019;1;E3B20E04;EDUCAÇÃO FÍSICA;80;RG;-;82;2;-;2,4;66;88;77;-;77;40;95;68;-;68;73;-;73;AP;Aprovado;Formado
2019;1;E3B20E04;ELETRICIDADE;80;RG;8;72;2;-;2,8;83;72;78;-;78;44;66;55;NC;55;67;-;67;AP;Aprovado;Formado
2019;1;E3B20E04;ELETRÔNICA;80;RG;2;78;14;-;17,9;89;66;78;-;78;70;48;59;NC;59;69;-;69;AP;Aprovado;Formado
2019;1;E3B20E04;FILOSOFIA;40;RG;-;41;10;-;24,4;90;72;81;-;81;90;97;94;-;94;88;-;88;AP;Aprovado;Formado
2019;1;E3B20E04;FÍSICA;80;RG;10;70;2;-;2,9;82;60;71;-;71;63;74;69;-;69;70;-;70;AP;Aprovado;Formado
2019;1;E3B20E04;GEOGRAFIA;80;RG;7;74;6;-;8,1;74;83;79;-;79;51;62;57;NC;57;68;-;68;AP;Aprovado;Formado
2019;1;E3B20E04;LÍNGUA ESTRANGEIRA MODERNA: INGLÊS;80;RG;10;70;6;-;8,6;73;79;76;-;76;61;75;68;-;68;72;-;72;AP;Aprovado;Formado
2019;1;E3B20E04;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;120;RG;7;114;21;-;18,4;76;67;72;-;72;77;73;75;-;75;74;-;74;AP;Aprovado;Formado
2019;1;E3B20E04;MATEMÁTICA;120;RG;12;97;16;-;16,5;40;84;62;-;62;81;64;73;-;73;68;-;68;AP;Aprovado;Formado
2019;1;E3B20E04;METROLOGIA;80;RG;6;76;11;-;14,5;72;69;71;-;71;35;86;61;-;61;66;-;66;AP;Aprovado;Formado
2019;1;E3B20E04;PROCESSOS DE FABRICAÇÃO;80;RG;6;75;13;-;17,3;74;71;73;-;73;83;69;76;-;76;75;-;75;AP;Aprovado;Formado
2019;1;E3B20E04;QUÍMICA;80;RG;10;74;10;-;13,5;59;68;64;-;64;73;58;66;-;66;65;-;65;AP;Aprovado;Formado
2019;1;E3B20E04;SOCIOLOGIA;40;RG;-;40;12;-;30;90;60;75;-;75;60;75;68;-;68;72;-;72;AP;Aprovado;Formado
2020;2;E3B20E04;BIOLOGIA;80;RG;70;10;-;-;0;63;68;66;-;66;96;96;96;-;96;81;-;81;AP;Aprovado;Formado
2020;2;E3B20E04;CIÊNCIAS DOS MATERIAIS E METALOGRAFIA;80;RG;68;12;4;-;33,3;51;42;47;80;80;46;77;62;-;62;71;-;71;AP;Aprovado;Formado
2020;2;E3B20E04;EDUCAÇÃO FÍSICA;80;RG;70;10;2;-;20;47;-;24;90;90;36;36;36;NC;36;63;-;63;AP;Aprovado;Formado
2020;2;E3B20E04;FILOSOFIA;40;RG;36;4;2;-;50;26;26;26;70;70;100;100;100;-;100;85;-;85;AP;Aprovado;Formado
2020;2;E3B20E04;FÍSICA;80;RG;64;16;-;-;0;60;60;60;-;60;60;70;65;-;65;63;-;63;AP;Aprovado;Formado
2020;2;E3B20E04;GEOGRAFIA;80;RG;71;10;3;-;30;45;45;45;30;45;89;89;89;-;89;67;-;67;AP;Aprovado;Formado
2020;2;E3B20E04;HISTÓRIA;80;RG;80;-;-;-;0;77;65;71;-;71;77;65;71;-;71;71;-;71;AP;Aprovado;Formado
2020;3;E3B20E04;INSTALAÇÕES ELÉTRICAS PREDIAIS E INDUSTRIAIS;80;RG;72;8;2;-;25;25;87;56;68;68;95;95;95;-;95;82;-;82;AP;Aprovado;Formado
2020;2;E3B20E04;LÍNGUA ESTRANGEIRA MODERNA: ESPANHOL;40;RG;28;10;4;-;40;69;72;71;-;71;97;85;91;-;91;81;-;81;AP;Aprovado;Formado
2020;2;E3B20E04;LÍNGUA ESTRANGEIRA MODERNA: INGLÊS;40;RG;34;6;3;-;50;24;47;36;66;66;60;30;45;72;72;69;-;69;AP;Aprovado;Formado
2020;2;E3B20E04;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;120;RG;120;-;-;-;0;60;60;60;-;60;72;95;84;-;84;72;-;72;AP;Aprovado;Formado
2020;2;E3B20E04;MATEMÁTICA;120;RG;106;14;3;-;21,4;18;10;14;75;75;68;80;74;-;74;75;-;75;AP;Aprovado;Formado
2020;2;E3B20E04;MECÂNICA TÉCNICA;40;RG;35;5;1;-;20;36;-;18;60;60;35;90;63;-;63;62;-;62;AP;Aprovado;Formado
2020;2;E3B20E04;MÁQUINAS ELÉTRICAS;80;RG;72;8;4;-;50;80;62;71;-;71;95;98;97;-;97;84;-;84;AP;Aprovado;Formado
2020;2;E3B20E04;ORIENTAÇÃO PARA PESQUISA E PRÁTICA PROFISSIONAL;40;RG;33;7;4;-;57,1;-;80;40;100;100;84;90;87;-;87;94;-;94;AP;Aprovado;Formado
2020;2;E3B20E04;QUÍMICA;80;RG;80;-;-;-;0;8;90;49;80;80;73;75;74;-;74;77;-;77;AP;Aprovado;Formado
2020;2;E3B20E04;SOCIOLOGIA;40;RG;32;8;2;-;25;60;60;60;-;60;78;89;84;-;84;72;-;72;AP;Aprovado;Formado
2019;1;4B811A6E;ARTE;80;RG;8;72;2;-;2,8;59;61;60;-;60;82;70;76;-;76;68;-;68;AP;Aprovado;Transferido Externo
2019;1;4B811A6E;BIOLOGIA;80;RG;9;74;6;-;8,1;51;80;66;-;66;47;70;59;37;59;63;-;63;AP;Aprovado;Transferido Externo
2019;1;4B811A6E;DESENHO TÉCNICO;80;RG;8;74;-;-;0;50;63;57;75;75;91;68;80;-;80;78;-;78;AP;Aprovado;Transferido Externo
2019;1;4B811A6E;EDUCAÇÃO FÍSICA;80;RG;-;82;2;-;2,4;32;83;58;60;60;20;70;45;NC;45;53;70;60;AP;Aprovado;Transferido Externo
2019;1;4B811A6E;ELETRICIDADE;80;RG;8;72;2;-;2,8;59;63;61;-;61;44;63;54;70;70;66;-;66;AP;Aprovado;Transferido Externo
2019;1;4B811A6E;ELETRÔNICA;80;RG;2;78;4;-;5,1;43;54;49;60;60;62;57;60;-;60;60;-;60;AP;Aprovado;Transferido Externo
2019;1;4B811A6E;FILOSOFIA;40;RG;-;41;-;-;0;94;83;89;-;89;98;51;75;-;75;82;-;82;AP;Aprovado;Transferido Externo
2019;1;4B811A6E;FÍSICA;80;RG;10;70;-;-;0;61;59;60;-;60;60;67;64;-;64;62;-;62;AP;Aprovado;Transferido Externo
2019;1;4B811A6E;GEOGRAFIA;80;RG;7;74;6;-;8,1;78;66;72;-;72;56;35;46;0;46;59;60;59;AP;Aprovado;Transferido Externo
2019;1;4B811A6E;LÍNGUA ESTRANGEIRA MODERNA: INGLÊS;80;RG;10;70;-;-;0;52;65;59;50;59;66;69;68;-;68;64;-;64;AP;Aprovado;Transferido Externo
2019;1;4B811A6E;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;120;RG;7;114;11;-;9,6;58;57;58;92;92;70;46;58;NC;58;75;-;75;AP;Aprovado;Transferido Externo
2019;1;4B811A6E;MATEMÁTICA;120;RG;12;97;5;-;5,2;20;54;37;62;62;58;67;63;-;63;63;-;63;AP;Aprovado;Transferido Externo
2019;1;4B811A6E;METROLOGIA;80;RG;6;76;1;-;1,3;56;71;64;-;64;55;73;64;-;64;64;-;64;AP;Aprovado;Transferido Externo
2019;1;4B811A6E;PROCESSOS DE FABRICAÇÃO;80;RG;6;75;2;-;2,7;49;38;44;66;66;50;64;57;73;73;70;-;70;AP;Aprovado;Transferido Externo
2019;1;4B811A6E;QUÍMICA;80;RG;10;74;2;-;2,7;60;66;63;-;63;30;38;34;30;34;49;70;57;AP;Aprovado;Transferido Externo
2019;1;4B811A6E;SOCIOLOGIA;40;RG;-;40;6;-;15;30;90;60;-;60;73;85;79;-;79;70;-;70;AP;Aprovado;Transferido Externo
2020;2;4B811A6E;BIOLOGIA;80;RG;70;10;-;-;0;22;4;13;NC;13;-;-;-;-;-;7;-;4;RT;Reprovado;Transferido Externo
2020;2;4B811A6E;CIÊNCIAS DOS MATERIAIS E METALOGRAFIA;80;RG;68;12;-;-;0;10;-;5;NC;5;-;-;-;-;-;3;-;2;RT;Reprovado;Transferido Externo
2020;2;4B811A6E;EDUCAÇÃO FÍSICA;80;RG;70;10;-;-;0;35;-;18;NC;18;-;-;-;-;-;9;-;5;RT;Reprovado;Transferido Externo
2020;2;4B811A6E;FILOSOFIA;40;RG;36;4;2;-;50;10;10;10;NC;10;-;-;-;-;-;5;-;3;RT;Reprovado;Transferido Externo
2020;2;4B811A6E;FÍSICA;80;RG;64;16;2;-;12,5;-;-;-;-;-;-;-;-;-;-;-;-;-;RT;Reprovado;Transferido Externo
2020;2;4B811A6E;GEOGRAFIA;80;RG;71;10;2;-;20;45;45;45;0;45;-;-;-;0;-;23;0;14;RT;Reprovado;Transferido Externo
2020;2;4B811A6E;HISTÓRIA;80;RG;80;-;-;-;0;-;-;-;-;-;-;-;-;0;-;-;0;-;RT;Reprovado;Transferido Externo
2020;3;4B811A6E;INSTALAÇÕES ELÉTRICAS PREDIAIS E INDUSTRIAIS;80;RG;72;8;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;RT;Reprovado;Transferido Externo
2020;2;4B811A6E;LÍNGUA ESTRANGEIRA MODERNA: ESPANHOL;40;RG;28;10;1;-;10;31;20;26;NC;26;-;10;5;NC;5;16;NC;10;RT;Reprovado;Transferido Externo
2020;2;4B811A6E;LÍNGUA ESTRANGEIRA MODERNA: INGLÊS;40;RG;34;6;3;-;50;17;20;19;NC;19;-;-;-;-;-;10;-;6;RT;Reprovado;Transferido Externo
2020;2;4B811A6E;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;120;RG;120;-;-;-;0;20;20;20;0;20;-;-;-;-;-;10;-;6;RT;Reprovado;Transferido Externo
2020;2;4B811A6E;MATEMÁTICA;120;RG;106;14;1;-;7,1;14;30;22;NC;22;-;-;-;-;-;11;-;7;RT;Reprovado;Transferido Externo
2020;2;4B811A6E;MECÂNICA TÉCNICA;40;RG;35;5;1;-;20;19;-;10;NC;10;-;-;-;-;-;5;-;3;RT;Reprovado;Transferido Externo
2020;2;4B811A6E;MÁQUINAS ELÉTRICAS;80;RG;72;8;-;-;0;80;-;40;NC;40;-;-;-;-;-;20;-;12;RT;Reprovado;Transferido Externo
2020;2;4B811A6E;ORIENTAÇÃO PARA PESQUISA E PRÁTICA PROFISSIONAL;40;RG;33;7;3;-;42,9;20;-;10;NC;10;-;-;-;-;-;5;-;3;RT;Reprovado;Transferido Externo
2020;2;4B811A6E;QUÍMICA;80;RG;80;-;-;-;0;8;42;25;NC;25;-;-;-;-;-;13;-;8;RT;Reprovado;Transferido Externo
2020;2;4B811A6E;SOCIOLOGIA;40;RG;32;8;1;-;12,5;40;40;40;NC;40;-;-;-;0;-;20;0;12;RT;Reprovado;Transferido Externo
2019;1;CE96F954;ARTE;80;RG;8;72;2;-;2,8;79;55;67;-;67;77;100;89;-;89;78;-;78;AP;Aprovado;Transferido Externo
2019;1;CE96F954;BIOLOGIA;80;RG;9;74;2;-;2,7;55;85;70;-;70;53;76;65;-;65;68;-;68;AP;Aprovado;Transferido Externo
2019;1;CE96F954;DESENHO TÉCNICO;80;RG;8;74;2;-;2,7;78;75;77;-;77;73;100;87;-;87;82;-;82;AP;Aprovado;Transferido Externo
2019;1;CE96F954;EDUCAÇÃO FÍSICA;80;RG;-;82;-;-;0;55;90;73;-;73;70;95;83;-;83;78;-;78;AP;Aprovado;Transferido Externo
2019;1;CE96F954;ELETRICIDADE;80;RG;8;72;2;-;2,8;84;83;84;-;84;77;73;75;-;75;80;-;80;AP;Aprovado;Transferido Externo
2019;1;CE96F954;ELETRÔNICA;80;RG;2;78;10;-;12,8;85;75;80;-;80;80;81;81;-;81;81;-;81;AP;Aprovado;Transferido Externo
2019;1;CE96F954;FILOSOFIA;40;RG;-;41;2;-;4,9;77;78;78;-;78;85;89;87;-;87;83;-;83;AP;Aprovado;Transferido Externo
2019;1;CE96F954;FÍSICA;80;RG;10;70;4;-;5,7;73;71;72;-;72;80;78;79;-;79;76;-;76;AP;Aprovado;Transferido Externo
2019;1;CE96F954;GEOGRAFIA;80;RG;7;74;2;-;2,7;76;88;82;-;82;63;84;74;-;74;78;-;78;AP;Aprovado;Transferido Externo
2019;1;CE96F954;LÍNGUA ESTRANGEIRA MODERNA: INGLÊS;80;RG;10;70;2;-;2,9;73;72;73;-;73;61;63;62;-;62;68;-;68;AP;Aprovado;Transferido Externo
2019;1;CE96F954;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;120;RG;7;114;4;-;3,5;73;66;70;-;70;78;90;84;-;84;77;-;77;AP;Aprovado;Transferido Externo
2019;1;CE96F954;MATEMÁTICA;120;RG;12;97;5;-;5,2;46;89;68;-;68;74;92;83;-;83;76;-;76;AP;Aprovado;Transferido Externo
2019;1;CE96F954;METROLOGIA;80;RG;6;76;1;-;1,3;88;71;80;-;80;68;53;61;-;61;71;-;71;AP;Aprovado;Transferido Externo
2019;1;CE96F954;PROCESSOS DE FABRICAÇÃO;80;RG;6;75;-;-;0;98;70;84;-;84;100;64;82;-;82;83;-;83;AP;Aprovado;Transferido Externo
2019;1;CE96F954;QUÍMICA;80;RG;10;74;-;-;0;80;84;82;-;82;94;86;90;-;90;86;-;86;AP;Aprovado;Transferido Externo
2019;1;CE96F954;SOCIOLOGIA;40;RG;-;40;4;-;10;90;85;88;-;88;78;85;82;-;82;85;-;85;AP;Aprovado;Transferido Externo
2020;2;CE96F954;BIOLOGIA;80;RG;70;10;-;-;0;34;34;34;NC;34;2;2;2;NC;2;18;NC;11;RT;Reprovado;Transferido Externo
2020;2;CE96F954;CIÊNCIAS DOS MATERIAIS E METALOGRAFIA;80;RG;68;12;-;-;0;40;35;38;NC;38;1;-;1;NC;1;20;NC;12;RT;Reprovado;Transferido Externo
2020;2;CE96F954;EDUCAÇÃO FÍSICA;80;RG;70;10;-;-;0;61;20;41;70;70;-;-;-;-;-;35;-;21;RT;Reprovado;Transferido Externo
2020;2;CE96F954;FILOSOFIA;40;RG;36;4;-;-;0;32;32;32;60;60;-;-;-;-;-;30;-;18;RT;Reprovado;Transferido Externo
2020;2;CE96F954;FÍSICA;80;RG;64;16;-;-;0;60;60;60;-;60;-;-;-;-;-;30;-;18;RT;Reprovado;Transferido Externo
2020;2;CE96F954;GEOGRAFIA;80;RG;71;10;2;-;20;39;39;39;0;39;-;-;-;0;-;20;0;12;RT;Reprovado;Transferido Externo
2020;2;CE96F954;HISTÓRIA;80;RG;80;-;-;-;0;10;-;5;NC;5;10;-;5;0;5;5;0;3;RT;Reprovado;Transferido Externo
2020;3;CE96F954;INSTALAÇÕES ELÉTRICAS PREDIAIS E INDUSTRIAIS;80;RG;72;8;-;-;0;30;-;15;NC;15;-;-;-;-;-;8;-;5;RT;Reprovado;Transferido Externo
2020;2;CE96F954;LÍNGUA ESTRANGEIRA MODERNA: ESPANHOL;40;RG;28;10;-;-;0;78;61;70;-;70;20;10;15;NC;15;43;NC;26;RT;Reprovado;Transferido Externo
2020;2;CE96F954;LÍNGUA ESTRANGEIRA MODERNA: INGLÊS;40;RG;34;6;-;-;0;80;-;40;0;40;-;-;-;-;-;20;-;12;RT;Reprovado;Transferido Externo
2020;2;CE96F954;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;120;RG;120;-;-;-;0;46;36;41;0;41;10;-;5;NC;5;23;NC;14;RT;Reprovado;Transferido Externo
2020;2;CE96F954;MATEMÁTICA;120;RG;106;14;-;-;0;94;20;57;NC;57;-;-;-;-;-;29;-;17;RT;Reprovado;Transferido Externo
2020;2;CE96F954;MECÂNICA TÉCNICA;40;RG;35;5;-;-;0;95;-;48;NC;48;-;-;-;-;-;24;-;14;RT;Reprovado;Transferido Externo
2020;2;CE96F954;MÁQUINAS ELÉTRICAS;80;RG;72;8;-;-;0;100;-;50;NC;50;-;-;-;-;-;25;-;15;RT;Reprovado;Transferido Externo
2020;2;CE96F954;ORIENTAÇÃO PARA PESQUISA E PRÁTICA PROFISSIONAL;40;RG;33;7;3;-;42,9;60;-;30;NC;30;-;-;-;-;-;15;-;9;RT;Reprovado;Transferido Externo
2020;2;CE96F954;QUÍMICA;80;RG;80;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;RT;Reprovado;Transferido Externo
2020;2;CE96F954;SOCIOLOGIA;40;RG;32;8;-;-;0;28;28;28;NC;28;16;16;16;0;16;22;0;13;RT;Reprovado;Transferido Externo
2019;1;3B0F9073;ARTE;80;RG;8;72;-;-;0;67;91;79;-;79;60;69;65;-;65;72;-;72;AP;Aprovado;Formado
2019;1;3B0F9073;BIOLOGIA;80;RG;9;71;7;-;9,9;80;60;70;-;70;60;68;64;-;64;67;-;67;AP;Aprovado;Formado
2019;1;3B0F9073;DESENHO TÉCNICO;80;RG;15;70;2;-;2,9;65;65;65;-;65;53;61;57;45;57;61;-;61;AP;Aprovado;Formado
2019;1;3B0F9073;EDUCAÇÃO FÍSICA;80;RG;-;85;2;-;2,4;38;85;62;-;62;75;76;76;-;76;69;-;69;AP;Aprovado;Formado
2019;1;3B0F9073;ELETRICIDADE;80;RG;4;76;2;-;2,6;83;49;66;-;66;82;64;73;-;73;70;-;70;AP;Aprovado;Formado
2019;1;3B0F9073;ELETRÔNICA;80;RG;2;80;4;-;5;79;69;74;-;74;75;78;77;-;77;76;-;76;AP;Aprovado;Formado
2019;1;3B0F9073;FILOSOFIA;40;RG;-;42;-;-;0;88;63;76;-;76;68;95;82;-;82;79;-;79;AP;Aprovado;Formado
2019;1;3B0F9073;FÍSICA;80;RG;6;74;-;-;0;53;85;69;-;69;90;76;83;-;83;76;-;76;AP;Aprovado;Formado
2019;1;3B0F9073;GEOGRAFIA;80;RG;4;76;-;-;0;68;82;75;-;75;77;65;71;-;71;73;-;73;AP;Aprovado;Formado
2019;1;3B0F9073;LÍNGUA ESTRANGEIRA MODERNA: INGLÊS;80;RG;10;70;-;-;0;72;74;73;-;73;65;78;72;-;72;73;-;73;AP;Aprovado;Formado
2019;1;3B0F9073;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;120;RG;11;109;6;-;5,5;72;50;61;-;61;35;88;62;-;62;62;-;62;AP;Aprovado;Formado
2019;1;3B0F9073;MATEMÁTICA;120;RG;16;118;3;-;2,5;44;83;64;-;64;90;70;80;-;80;72;-;72;AP;Aprovado;Formado
2019;1;3B0F9073;METROLOGIA;80;RG;13;67;4;-;6;76;83;80;-;80;79;19;49;62;62;71;-;71;AP;Aprovado;Formado
2019;1;3B0F9073;PROCESSOS DE FABRICAÇÃO;80;RG;10;73;2;-;2,7;91;60;76;-;76;46;69;58;63;63;70;-;70;AP;Aprovado;Formado
2019;1;3B0F9073;QUÍMICA;80;RG;6;74;6;-;8,1;56;75;66;-;66;68;71;70;30;70;68;-;68;AP;Aprovado;Formado
2019;1;3B0F9073;SOCIOLOGIA;40;RG;4;39;-;-;0;55;90;73;-;73;78;85;82;-;82;78;-;78;AP;Aprovado;Formado
2020;2;3B0F9073;BIOLOGIA;80;RG;70;10;-;-;0;76;76;76;-;76;85;85;85;-;85;81;-;81;AP;Aprovado;Formado
2020;2;3B0F9073;CIÊNCIAS DOS MATERIAIS E METALOGRAFIA;80;RG;71;9;-;-;0;80;65;73;-;73;47;66;57;NC;57;65;-;65;AP;Aprovado;Formado
2020;2;3B0F9073;EDUCAÇÃO FÍSICA;80;RG;72;8;-;-;0;20;56;38;80;80;63;63;63;-;63;72;-;72;AP;Aprovado;Formado
2020;2;3B0F9073;FILOSOFIA;40;RG;34;6;-;-;0;92;92;92;-;92;85;85;85;-;85;89;-;89;AP;Aprovado;Formado
2020;2;3B0F9073;FÍSICA;80;RG;71;9;-;-;0;80;80;80;-;80;60;70;65;-;65;73;-;73;AP;Aprovado;Formado
2020;2;3B0F9073;GEOGRAFIA;80;RG;70;10;-;-;0;66;66;66;-;66;74;74;74;-;74;70;-;70;AP;Aprovado;Formado
2020;2;3B0F9073;HISTÓRIA;80;RG;80;-;-;-;0;63;72;68;-;68;63;72;68;-;68;68;-;68;AP;Aprovado;Formado
2020;3;3B0F9073;INSTALAÇÕES ELÉTRICAS PREDIAIS E INDUSTRIAIS;80;RG;76;4;-;-;0;58;48;53;65;65;95;94;95;-;95;80;-;80;AP;Aprovado;Formado
2020;2;3B0F9073;LÍNGUA ESTRANGEIRA MODERNA: ESPANHOL;40;RG;26;12;-;-;0;92;89;91;-;91;55;100;78;-;78;85;-;85;AP;Aprovado;Formado
2020;2;3B0F9073;LÍNGUA ESTRANGEIRA MODERNA: INGLÊS;40;RG;27;13;-;-;0;52;86;69;-;69;40;40;40;93;93;81;-;81;AP;Aprovado;Formado
2020;2;3B0F9073;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;120;RG;120;3;3;-;100;77;77;77;-;77;70;80;75;-;75;76;-;76;AP;Aprovado;Formado
2020;2;3B0F9073;MATEMÁTICA;120;RG;108;12;1;-;8,3;100;100;100;-;100;85;44;65;-;65;83;-;83;AP;Aprovado;Formado
2020;2;3B0F9073;MECÂNICA TÉCNICA;40;RG;36;4;1;-;25;60;75;68;-;68;96;60;78;-;78;73;-;73;AP;Aprovado;Formado
2020;2;3B0F9073;MÁQUINAS ELÉTRICAS;80;RG;72;8;-;-;0;95;60;78;60;78;85;100;93;-;93;86;-;86;AP;Aprovado;Formado
2020;2;3B0F9073;ORIENTAÇÃO PARA PESQUISA E PRÁTICA PROFISSIONAL;40;RG;31;9;4;-;44,4;20;90;55;90;90;75;90;83;-;83;87;-;87;AP;Aprovado;Formado
2020;2;3B0F9073;QUÍMICA;80;RG;80;-;-;-;0;78;56;67;-;67;95;100;98;-;98;83;-;83;AP;Aprovado;Formado
2020;2;3B0F9073;SOCIOLOGIA;40;RG;33;7;-;-;0;80;79;80;-;80;56;71;64;-;64;72;-;72;AP;Aprovado;Formado
2019;1;7EAFB733;ARTE;80;RG;8;72;6;-;8,3;57;50;54;65;65;58;82;70;-;70;68;-;68;AP;Aprovado;Formado
2019;1;7EAFB733;BIOLOGIA;80;RG;9;74;7;-;9,5;65;85;75;-;75;64;60;62;-;62;69;-;69;AP;Aprovado;Formado
2019;1;7EAFB733;DESENHO TÉCNICO;80;RG;8;74;10;-;13,5;50;55;53;55;55;64;80;72;-;72;64;-;64;AP;Aprovado;Formado
2019;1;7EAFB733;EDUCAÇÃO FÍSICA;80;RG;-;82;2;-;2,4;33;80;57;60;60;80;70;75;-;75;68;-;68;AP;Aprovado;Formado
2019;1;7EAFB733;ELETRICIDADE;80;RG;8;72;2;-;2,8;28;48;38;20;38;70;40;55;50;55;47;30;40;AC;Aprovado;Formado
2019;1;7EAFB733;ELETRÔNICA;80;RG;2;78;12;-;15,4;46;35;41;40;41;55;51;53;20;53;47;59;52;AP;Aprovado;Formado
2019;1;7EAFB733;FILOSOFIA;40;RG;-;41;8;-;19,5;77;78;78;-;78;72;62;67;-;67;73;-;73;AP;Aprovado;Formado
2019;1;7EAFB733;FÍSICA;80;RG;10;70;7;-;10;46;39;43;38;43;20;72;46;75;75;59;33;49;AC;Aprovado;Formado
2019;1;7EAFB733;GEOGRAFIA;80;RG;7;74;6;-;8,1;78;77;78;-;78;73;50;62;-;62;70;-;70;AP;Aprovado;Formado
2019;1;7EAFB733;LÍNGUA ESTRANGEIRA MODERNA: INGLÊS;80;RG;10;70;1;-;1,4;46;64;55;51;55;69;71;70;-;70;63;-;63;AP;Aprovado;Formado
2019;1;7EAFB733;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;120;RG;7;114;10;-;8,8;52;48;50;63;63;64;42;53;54;54;59;43;53;AP;Aprovado;Formado
2019;1;7EAFB733;MATEMÁTICA;120;RG;12;97;11;-;11,3;27;36;32;41;41;38;28;33;37;37;39;57;46;AC;Aprovado;Formado
